Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
FALSE,724,7,17,67,18,1168179,1859299,2015,05-12-2016 15:48,41.7694492,-87.65908803,"(41.769449202, -87.659088027)"
FALSE,723,7,6,68,18,1172117,1860649,2015,05-12-2016 15:48,41.77306814,-87.64461351,"(41.773068142, -87.644613509)"
FALSE,725,7,17,67,18,1166850,1859459,2015,05-12-2016 15:48,41.76991675,-87.66395498,"(41.769916749, -87.663954978)"
FALSE,214,2,3,38,18,1180456,1877725,2015,05-12-2016 15:48,41.81973889,-87.61352089,"(41.819738889, -87.613520887)"
FALSE,221,2,4,38,18,1182160,1874015,2015,05-12-2016 15:48,41.80951902,-87.60738495,"(41.809519024, -87.607384952)"
FALSE,224,2,3,38,18,1177516,1873541,2015,05-12-2016 15:48,41.80832471,-87.62443255,"(41.808324708, -87.624432552)"
FALSE,213,2,3,35,18,1177674,1880986,2015,05-12-2016 15:48,41.82875084,-87.62362751,"(41.828750839, -87.623627513)"
FALSE,1124,11,28,27,18,1156165,1899698,2015,05-12-2016 15:48,41.88055914,-87.70203807,"(41.880559137, -87.702038065)"
FALSE,624,6,6,69,18,1183205,1855301,2015,05-12-2016 15:48,41.75814185,-87.60413422,"(41.758141854, -87.60413422)"
FALSE,734,7,17,67,18,1167884,1858053,2015,05-12-2016 15:48,41.76603636,-87.66020511,"(41.766036357, -87.660205107)"
FALSE,714,7,15,67,18,1164027,1862861,2015,05-12-2016 15:48,41.77931212,-87.67420734,"(41.77931212, -87.67420734)"
FALSE,714,7,15,67,18,1166211,1865580,2015,05-12-2016 15:48,41.78672718,-87.6661232,"(41.786727181, -87.666123197)"
FALSE,714,7,15,67,18,1165036,1865263,2015,05-12-2016 15:48,41.78588223,-87.67044034,"(41.785882234, -87.67044034)"
FALSE,714,7,15,67,18,1165090,1863304,2015,05-12-2016 15:48,41.78050534,-87.67029774,"(41.780505344, -87.670297735)"
FALSE,1654,16,41,76,18,1100088,1926079,2015,05-12-2016 15:48,41.95390047,-87.9074726,"(41.953900467, -87.907472601)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,213,2,3,38,18,1179079,1878972,2015,05-12-2016 15:48,41.8231923,-87.61853419,"(41.823192301, -87.61853419)"
FALSE,713,7,16,67,18,1167719,1864012,2015,05-12-2016 15:48,41.78239215,-87.66063904,"(41.782392152, -87.660639044)"
FALSE,712,7,16,68,18,1170659,1865532,2015,05-12-2016 15:48,41.78649959,-87.64981588,"(41.786499587, -87.649815884)"
FALSE,713,7,15,67,18,1167026,1865245,2015,05-12-2016 15:48,41.78579051,-87.66314455,"(41.785790506, -87.663144545)"
FALSE,613,6,21,71,08B,1171084,1850103,2016,05-12-2016 15:50,41.74415121,-87.64870788,"(41.74415121, -87.648707883)"
FALSE,511,5,21,49,26,1178256,1840091,2016,05-12-2016 15:50,41.71651743,-87.62273193,"(41.716517432, -87.622731926)"
FALSE,723,7,6,68,18,1172118,1860614,2015,05-12-2016 15:48,41.77297208,-87.64461087,"(41.772972076, -87.644610871)"
FALSE,222,2,4,39,18,1183133,1873123,2015,05-12-2016 15:48,41.8070487,-87.60384397,"(41.807048697, -87.603843965)"
FALSE,725,7,17,67,18,1166524,1859261,2015,05-12-2016 15:48,41.76938037,-87.66515559,"(41.769380367, -87.665155594)"
FALSE,1651,16,41,76,18,1100658,1934241,2015,05-12-2016 15:48,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
FALSE,932,9,16,61,18,1164943,1868575,2015,05-12-2016 15:48,41.79497274,-87.67068773,"(41.794972743, -87.670687727)"
FALSE,715,7,15,67,18,1164964,1867901,2015,05-12-2016 15:48,41.79312276,-87.67062977,"(41.793122759, -87.670629773)"
FALSE,313,3,20,42,18,1180719,1864679,2015,05-12-2016 15:48,41.7839335,-87.6129572,"(41.783933495, -87.612957199)"
FALSE,1134,11,24,27,18,1155571,1896200,2015,05-12-2016 15:48,41.87097224,-87.70431332,"(41.870972237, -87.704313319)"
FALSE,1115,11,28,26,18,1149521,1899707,2015,05-12-2016 15:48,41.88071535,-87.72643416,"(41.880715353, -87.726434156)"
TRUE,2515,25,37,19,08B,1141369,1913815,2016,05-12-2016 15:50,41.91958364,-87.75601938,"(41.919583641, -87.756019375)"
FALSE,825,8,15,66,18,1161107,1863312,2015,05-12-2016 15:48,41.78061065,-87.68489996,"(41.780610645, -87.684899958)"
FALSE,726,7,15,67,18,1163837,1860713,2015,05-12-2016 15:48,41.77342171,-87.67496419,"(41.773421714, -87.674964191)"
FALSE,713,7,16,67,18,1167297,1867433,2015,05-12-2016 15:48,41.79178884,-87.6620883,"(41.791788842, -87.662088297)"
FALSE,1022,10,24,29,18,1155927,1893547,2015,05-12-2016 15:48,41.86368496,-87.70307782,"(41.863684959, -87.70307782)"
FALSE,1135,11,28,29,18,1156861,1895067,2015,05-12-2016 15:48,41.86783713,-87.69960796,"(41.867837131, -87.699607959)"
FALSE,724,7,16,68,18,1169892,1862362,2015,05-12-2016 15:48,41.77781743,-87.6527201,"(41.777817429, -87.652720097)"
FALSE,924,9,3,61,18,1165790,1873910,2015,05-12-2016 15:48,41.80959465,-87.66743021,"(41.809594651, -87.667430208)"
FALSE,734,7,17,67,18,1167202,1858723,2015,05-12-2016 15:48,41.76788954,-87.66268573,"(41.767889544, -87.662685731)"
FALSE,333,3,5,43,04B,1190812,1856754,2016,05-12-2016 15:48,41.76194868,-87.57620889,"(41.761948684, -87.57620889)"
FALSE,1112,11,27,23,24,1150685,1907730,2016,05-12-2016 15:48,41.90270863,-87.7219501,"(41.90270863, -87.7219501)"
FALSE,122,1,42,32,6,1174561,1900806,2016,05-12-2016 15:48,41.88320837,-87.63445694,"(41.883208368, -87.634456935)"
FALSE,1623,16,45,12,26,1142555,1932793,2016,05-12-2016 15:48,41.97163904,-87.75118821,"(41.971639038, -87.751188209)"
FALSE,1833,18,42,8,04B,1177338,1906181,2016,05-12-2016 15:48,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
FALSE,623,6,6,44,15,1177672,1852176,2016,05-12-2016 15:48,41.7496934,-87.62450631,"(41.749693401, -87.624506314)"
FALSE,831,8,15,66,2,,,2016,05-12-2016 15:48,,,
FALSE,714,7,15,67,04A,1164101,1863230,2016,05-12-2016 15:48,41.78032315,-87.67392567,"(41.780323147, -87.673925674)"
FALSE,2033,20,48,3,14,1167408,1933509,2016,05-12-2016 15:48,41.97310398,-87.65977967,"(41.973103978, -87.659779667)"
FALSE,1622,16,38,15,26,,,2016,05-12-2016 15:48,,,
FALSE,522,5,34,49,15,1176656,1829092,2016,05-12-2016 15:48,41.68637069,-87.62892144,"(41.686370686, -87.628921436)"
FALSE,2232,22,34,73,6,1172121,1836943,2016,05-12-2016 15:48,41.70801561,-87.64529363,"(41.708015607, -87.645293629)"
FALSE,1531,15,37,25,10,1142536,1905109,2016,05-12-2016 15:48,41.89567177,-87.7519484,"(41.895671772, -87.751948398)"
FALSE,612,6,17,71,15,1170874,1852437,2016,05-12-2016 15:48,41.7505606,-87.64940937,"(41.7505606, -87.649409369)"
FALSE,1634,16,45,15,15,1143256,1926151,2016,05-12-2016 15:48,41.95339974,-87.74877713,"(41.953399738, -87.748777127)"
FALSE,1225,12,2,28,6,1162659,1898621,2016,05-12-2016 15:48,41.8774702,-87.67822288,"(41.877470199, -87.678222877)"
FALSE,231,2,3,40,26,1178505,1869684,2015,05-12-2016 15:48,41.79771831,-87.62092242,"(41.79771831, -87.620922418)"
FALSE,122,1,2,32,26,1173883,1899742,2015,05-12-2016 15:48,41.88030381,-87.63697827,"(41.88030381, -87.636978269)"
TRUE,524,5,34,53,26,1168775,1826957,2015,05-12-2016 15:48,41.6806851,-87.65783364,"(41.6806851, -87.657833641)"
FALSE,121,1,2,28,6,1173399,1900180,2015,05-12-2016 15:48,41.88151647,-87.63874243,"(41.881516473, -87.638742433)"
FALSE,1133,11,28,27,11,1153392,1898475,2015,05-12-2016 15:48,41.87725862,-87.71225281,"(41.877258619, -87.712252814)"
FALSE,524,5,34,53,15,1173448,1826415,2016,05-12-2016 15:48,41.67909595,-87.6407441,"(41.679095953, -87.640744099)"
FALSE,1821,18,27,8,11,1173383,1909988,2015,05-12-2016 15:48,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
TRUE,1513,15,29,25,20,1138158,1899796,2015,05-12-2016 15:48,41.8811725,-87.76815656,"(41.881172502, -87.768156563)"
FALSE,2413,24,50,2,11,1155455,1939729,2015,05-12-2016 15:48,41.99042144,-87.70356536,"(41.990421443, -87.703565357)"
FALSE,1412,14,35,22,11,1154485,1917190,2015,05-12-2016 15:48,41.92859251,-87.70773849,"(41.92859251, -87.707738486)"
FALSE,832,8,17,66,5,1162613,1860187,2015,05-12-2016 15:48,41.77200392,-87.67946577,"(41.772003922, -87.679465774)"
TRUE,1824,18,43,8,08B,1176342,1910561,2015,05-12-2016 15:48,41.90993658,-87.62762243,"(41.909936584, -87.627622427)"
FALSE,112,1,42,32,6,1175959,1899607,2016,05-12-2016 15:48,41.87988689,-87.62935957,"(41.879886887, -87.629359567)"
FALSE,1021,10,24,29,08A,1152972,1891647,2015,05-12-2016 15:48,41.85853016,-87.71397583,"(41.858530159, -87.713975828)"
FALSE,2422,24,49,1,11,1165371,1951231,2015,05-12-2016 15:48,42.02177727,-87.66676283,"(42.021777267, -87.666762834)"
FALSE,632,6,6,44,11,1180829,1849073,2015,05-12-2016 15:48,41.74110647,-87.61303302,"(41.741106467, -87.613033019)"
FALSE,321,3,20,42,14,1186931,1861526,2015,05-12-2016 15:48,41.77513633,-87.5902819,"(41.775136329, -87.590281897)"
FALSE,1513,15,29,25,5,1137714,1899746,2015,05-12-2016 15:48,41.88104331,-87.76978814,"(41.881043308, -87.769788137)"
FALSE,1623,16,45,15,11,1142845,1930984,2015,05-12-2016 15:48,41.96666958,-87.75016711,"(41.966669584, -87.750167105)"
FALSE,1931,19,32,7,6,1165238,1916923,2015,05-12-2016 15:48,41.92763776,-87.6682325,"(41.927637759, -87.668232503)"
FALSE,912,9,12,59,11,1161885,1882985,2015,05-12-2016 15:48,41.83457964,-87.68150063,"(41.834579639, -87.681500633)"
FALSE,424,4,10,46,14,1199354,1846574,2015,05-12-2016 15:48,41.73380349,-87.5452439,"(41.733803485, -87.5452439)"
FALSE,1225,12,2,28,11,1160855,1898111,2015,05-12-2016 15:48,41.87610831,-87.68486083,"(41.876108306, -87.684860827)"
FALSE,431,4,7,51,20,1192857,1841963,2015,05-12-2016 15:48,41.72131125,-87.56919523,"(41.721311249, -87.569195234)"
FALSE,131,1,3,33,11,1175819,1890453,2015,05-12-2016 15:48,41.85477087,-87.63014895,"(41.854770868, -87.630148953)"
FALSE,131,1,3,33,26,1177049,1891470,2015,05-12-2016 15:48,41.85753386,-87.62560361,"(41.857533855, -87.625603607)"
FALSE,2413,24,40,2,20,1163121,1940918,2016,05-12-2016 15:48,41.99352594,-87.67533456,"(41.993525942, -87.675334561)"
FALSE,825,8,15,66,11,1161443,1863213,2015,05-12-2016 15:48,41.78033202,-87.68367086,"(41.780332016, -87.683670856)"
FALSE,1432,14,32,22,7,1160058,1915887,2016,05-12-2016 15:48,41.92490358,-87.68729564,"(41.924903583, -87.687295639)"
FALSE,322,3,20,69,7,1178078,1861132,2016,05-12-2016 15:48,41.77426047,-87.62274747,"(41.774260472, -87.622747468)"
FALSE,2515,25,30,19,7,1139620,1916315,2016,05-12-2016 15:48,41.92647604,-87.76238439,"(41.926476042, -87.762384387)"
FALSE,1235,12,25,31,18,1169836,1890331,2016,05-12-2016 15:48,41.85456844,-87.65211253,"(41.854568443, -87.652112534)"
FALSE,2412,24,50,2,6,1156443,1944528,2016,05-12-2016 15:48,42.00357011,-87.69980067,"(42.003570105, -87.699800669)"
FALSE,2432,24,40,1,14,1165398,1944110,2016,05-12-2016 15:48,42.00223655,-87.6668675,"(42.002236549, -87.666867496)"
FALSE,1121,11,27,23,6,1152602,1904061,2016,05-12-2016 15:48,41.89260283,-87.71500571,"(41.892602831, -87.715005706)"
FALSE,222,2,4,39,11,1184334,1875703,2016,05-12-2016 15:48,41.81410035,-87.59935831,"(41.81410035, -87.59935831)"
FALSE,825,8,15,66,3,1161145,1861984,2016,05-12-2016 15:48,41.77696564,-87.68479736,"(41.776965643, -87.684797361)"
TRUE,935,9,11,61,08B,1172185,1873372,2016,05-12-2016 15:48,41.80797996,-87.64399028,"(41.807979957, -87.643990278)"
FALSE,911,9,12,59,2,1160732,1881736,2016,05-12-2016 15:48,41.83117617,-87.68576586,"(41.831176173, -87.68576586)"
FALSE,812,8,23,64,26,1135306,1861413,2016,05-12-2016 15:48,41.7758944,-87.77953767,"(41.775894398, -87.779537667)"
FALSE,1824,18,42,8,6,1176182,1907168,2016,05-12-2016 15:48,41.90062965,-87.62831264,"(41.900629649, -87.628312638)"
TRUE,422,4,7,46,08B,1196019,1852459,2016,05-12-2016 15:48,41.75003554,-87.55726702,"(41.750035543, -87.557267019)"
FALSE,2024,20,46,3,6,1168713,1934093,2016,05-12-2016 15:48,41.97467824,-87.65496392,"(41.974678235, -87.654963918)"
FALSE,911,9,12,58,11,,,2016,05-12-2016 15:48,,,
FALSE,2232,22,34,73,20,1171515,1835028,2016,05-12-2016 15:48,41.70277382,-87.64756867,"(41.702773821, -87.647568673)"
TRUE,1132,11,24,29,26,1148276,1895031,2016,05-12-2016 15:48,41.86790793,-87.7311262,"(41.867907932, -87.731126198)"
FALSE,611,6,18,71,6,1164720,1852711,2016,05-12-2016 15:48,41.75144452,-87.67195284,"(41.751444519, -87.671952841)"
FALSE,1424,14,1,24,14,1160128,1910223,2016,05-12-2016 15:48,41.90935971,-87.68719523,"(41.909359705, -87.687195228)"
FALSE,1814,18,43,7,6,1174553,1912486,2016,05-12-2016 15:48,41.91525907,-87.63413676,"(41.915259074, -87.634136763)"
FALSE,1931,19,32,6,6,1164828,1920312,2016,05-12-2016 15:48,41.93694608,-87.66964269,"(41.936946083, -87.669642685)"
FALSE,523,5,34,53,11,1173578,1822439,2016,05-12-2016 15:48,41.66818229,-87.64038528,"(41.66818229, -87.640385283)"
FALSE,1214,12,27,28,11,1171746,1902094,2016,05-12-2016 15:48,41.88680517,-87.64475574,"(41.886805165, -87.644755744)"
FALSE,123,1,2,32,08A,1175232,1895031,2016,05-12-2016 15:48,41.86734639,-87.63216624,"(41.867346388, -87.632166244)"
FALSE,2413,24,50,2,7,1159829,1942078,2016,05-12-2016 15:48,41.9967778,-87.68741165,"(41.996777795, -87.687411648)"
FALSE,2413,24,50,2,7,1159829,1942078,2016,05-12-2016 15:48,41.9967778,-87.68741165,"(41.996777795, -87.687411648)"
FALSE,1925,19,44,6,10,1173062,1921867,2016,05-12-2016 15:48,41.94103415,-87.63933554,"(41.941034149, -87.639335535)"
FALSE,2212,22,19,75,26,1166533,1831078,2016,05-12-2016 15:48,41.69204178,-87.66592364,"(41.692041778, -87.665923635)"
FALSE,222,2,4,39,17,1185932,1874445,2016,05-12-2016 15:48,41.81061071,-87.59353651,"(41.810610708, -87.593536505)"
FALSE,1923,19,44,6,11,1168616,1926373,2016,05-12-2016 15:48,41.95349641,-87.65554518,"(41.953496407, -87.655545182)"
FALSE,814,8,23,56,6,1141562,1870107,2016,05-12-2016 15:48,41.79963938,-87.75638939,"(41.799639378, -87.756389388)"
FALSE,1623,16,45,11,08A,1139465,1931490,2016,05-12-2016 15:48,41.96812055,-87.76258263,"(41.968120549, -87.762582634)"
FALSE,835,8,18,70,6,1156798,1850367,2016,05-12-2016 15:48,41.74517565,-87.7010465,"(41.745175646, -87.701046502)"
FALSE,1831,18,42,8,6,1175066,1903064,2016,05-12-2016 15:48,41.88939315,-87.63253485,"(41.889393149, -87.632534851)"
FALSE,621,6,17,71,11,1172663,1852766,2016,05-12-2016 15:48,41.75142421,-87.64284397,"(41.751424208, -87.642843973)"
FALSE,1231,12,2,28,11,1166546,1895280,2016,05-12-2016 15:48,41.86821992,-87.66404656,"(41.868219921, -87.664046556)"
TRUE,1434,14,1,24,08B,1159445,1910914,2016,05-12-2016 15:48,41.91126995,-87.68968522,"(41.911269954, -87.689685222)"
FALSE,1212,12,32,24,6,1160607,1905936,2016,05-12-2016 15:48,41.89758593,-87.68555452,"(41.897585925, -87.685554515)"
FALSE,1222,12,2,27,11,1156670,1901490,2016,05-12-2016 15:48,41.88546635,-87.7001352,"(41.88546635, -87.700135196)"
TRUE,512,5,34,49,08B,1178113,1835163,2016,05-12-2016 15:48,41.70299757,-87.62340447,"(41.702997566, -87.62340447)"
FALSE,2011,20,40,4,26,1156751,1934590,2016,05-12-2016 15:48,41.97629353,-87.69893838,"(41.976293531, -87.69893838)"
FALSE,123,1,2,32,6,1174818,1897412,2016,05-12-2016 15:48,41.87388928,-87.63361483,"(41.873889276, -87.633614833)"
FALSE,1822,18,43,8,6,1170400,1910306,2016,05-12-2016 15:48,41.90936893,-87.64945819,"(41.909368929, -87.649458193)"
FALSE,935,9,11,61,08B,1172185,1873372,2016,05-12-2016 15:48,41.80797996,-87.64399028,"(41.807979957, -87.643990278)"
FALSE,1935,19,43,7,6,1169500,1917797,2016,05-12-2016 15:48,41.92994427,-87.65254592,"(41.929944271, -87.652545916)"
FALSE,622,6,21,44,08B,1174708,1850883,2016,05-12-2016 15:48,41.74621174,-87.63540603,"(41.74621174, -87.635406033)"
FALSE,823,8,15,66,10,1157454,1863137,2016,05-12-2016 15:48,41.78020523,-87.69829735,"(41.780205231, -87.698297354)"
FALSE,1613,16,41,10,14,1123762,1935260,2016,05-12-2016 15:48,41.97873838,-87.82023972,"(41.97873838, -87.820239721)"
TRUE,912,9,12,59,26,1162894,1882499,2016,05-12-2016 15:48,41.83322493,-87.67781194,"(41.833224932, -87.677811943)"
FALSE,1512,15,29,25,08B,1138238,1903158,2016,05-12-2016 15:48,41.89039682,-87.76778144,"(41.890396818, -87.767781443)"
FALSE,211,2,3,35,3,1177046,1881845,2016,05-12-2016 15:48,41.83112222,-87.62590563,"(41.831122218, -87.62590563)"
FALSE,1834,18,42,8,5,1176796,1903917,2016,05-12-2016 15:48,41.89169488,-87.62615583,"(41.891694878, -87.626155832)"
FALSE,1834,18,42,8,6,1177327,1904307,2016,05-12-2016 15:48,41.89275303,-87.6241939,"(41.892753031, -87.624193896)"
FALSE,1831,18,42,8,6,1175457,1903389,2016,05-12-2016 15:48,41.8902762,-87.63108919,"(41.890276195, -87.631089185)"
FALSE,112,1,42,32,6,1176365,1900502,2016,05-12-2016 15:48,41.88233367,-87.62784179,"(41.88233367, -87.627841791)"
TRUE,512,5,34,49,08A,1176505,1834649,2016,05-12-2016 15:48,41.7016233,-87.62930794,"(41.7016233, -87.629307943)"
FALSE,1431,14,1,22,11,1157751,1914564,2016,05-12-2016 15:48,41.92132056,-87.69580875,"(41.921320555, -87.695808751)"
FALSE,821,8,14,57,11,1150470,1873616,2016,05-12-2016 15:48,41.80909987,-87.72362963,"(41.809099871, -87.723629625)"
FALSE,1122,11,28,26,11,1150171,1899371,2016,05-12-2016 15:48,41.87978069,-87.72405615,"(41.879780694, -87.72405615)"
FALSE,234,2,4,41,11,1186659,1870409,2016,05-12-2016 15:48,41.79951843,-87.59099784,"(41.799518433, -87.590997844)"
FALSE,123,1,2,32,6,,,2016,05-12-2016 15:48,,,
FALSE,835,8,18,66,08B,1160995,1855353,2016,05-12-2016 15:48,41.75877233,-87.68553035,"(41.758772329, -87.685530347)"
FALSE,1834,18,42,8,11,1179130,1903028,2016,05-12-2016 15:48,41.88920232,-87.61761146,"(41.889202315, -87.617611457)"
TRUE,733,7,17,68,04B,1169905,1856755,2016,05-12-2016 15:48,41.76243084,-87.65283508,"(41.76243084, -87.652835075)"
FALSE,1421,14,35,22,6,1157115,1912718,2016,05-12-2016 15:48,41.91626794,-87.69819581,"(41.916267937, -87.698195809)"
FALSE,324,3,5,43,08A,1187463,1857077,2016,05-12-2016 15:48,41.76291526,-87.58847293,"(41.762915257, -87.588472927)"
FALSE,2412,24,50,2,6,1160259,1943115,2016,05-12-2016 15:48,41.99961445,-87.68580101,"(41.999614447, -87.68580101)"
FALSE,623,6,6,44,6,1179849,1852448,2016,05-12-2016 15:48,41.75039031,-87.61652063,"(41.750390308, -87.61652063)"
FALSE,915,9,11,34,26,1175474,1883523,2016,05-12-2016 15:48,41.83576217,-87.63162307,"(41.835762166, -87.631623068)"
FALSE,931,9,16,61,17,1165845,1871928,2016,05-12-2016 15:48,41.80415465,-87.66728481,"(41.804154645, -87.667284814)"
FALSE,324,3,5,43,11,1188042,1858120,2016,05-12-2016 15:48,41.76576356,-87.58631763,"(41.765763563, -87.586317625)"
FALSE,1112,11,27,23,10,1149865,1906660,2016,05-12-2016 15:48,41.89978844,-87.72499,"(41.89978844, -87.724989999)"
FALSE,512,5,34,49,08A,1176461,1834648,2016,05-12-2016 15:48,41.70162154,-87.62946909,"(41.701621543, -87.629469087)"
FALSE,1831,18,42,8,6,1174133,1903845,2016,05-12-2016 15:48,41.89155712,-87.63593787,"(41.891557116, -87.635937868)"
FALSE,432,4,10,52,5,1203517,1832963,2016,05-12-2016 15:48,41.69634827,-87.53045807,"(41.696348268, -87.530458072)"
FALSE,2521,25,31,19,5,1141989,1915620,2016,05-12-2016 15:48,41.92452527,-87.75369655,"(41.924525274, -87.753696548)"
FALSE,1834,18,42,8,26,1180796,1904058,2016,05-12-2016 15:48,41.89199038,-87.6114615,"(41.891990384, -87.611461502)"
FALSE,1231,12,25,28,14,1167939,1897207,2016,05-12-2016 15:48,41.87347785,-87.65887701,"(41.873477846, -87.658877011)"
TRUE,621,6,17,71,6,1171335,1852826,2016,05-12-2016 15:48,41.751618,-87.64770869,"(41.751617999, -87.647708692)"
FALSE,614,6,21,71,6,1166776,1850053,2016,05-12-2016 15:48,41.74410697,-87.66449429,"(41.744106973, -87.664494285)"
FALSE,1812,18,43,7,6,1171562,1915205,2016,05-12-2016 15:48,41.92278653,-87.64504512,"(41.922786529, -87.645045119)"
FALSE,1812,18,43,7,11,1171562,1915205,2016,05-12-2016 15:48,41.92278653,-87.64504512,"(41.922786529, -87.645045119)"
FALSE,1013,10,22,30,11,1148103,1887037,2016,05-12-2016 15:48,41.84597472,-87.73196687,"(41.845974722, -87.731966865)"
FALSE,2522,25,31,19,10,1144009,1915304,2016,05-12-2016 15:48,41.92362043,-87.74628206,"(41.92362043, -87.746282063)"
FALSE,825,8,15,66,11,1159115,1863156,2016,05-12-2016 15:48,41.78022355,-87.6922073,"(41.780223548, -87.692207302)"
FALSE,412,4,8,45,14,1190009,1848675,2016,05-12-2016 15:48,41.73979854,-87.57941139,"(41.739798541, -87.57941139)"
FALSE,431,4,7,51,11,1191766,1840078,2016,05-12-2016 15:48,41.71616512,-87.57325224,"(41.716165123, -87.573252238)"
FALSE,512,5,34,49,11,1177757,1835677,2016,05-12-2016 15:48,41.7044161,-87.62469256,"(41.704416099, -87.624692563)"
FALSE,611,6,18,71,10,1163965,1852256,2016,05-12-2016 15:48,41.75021183,-87.67473233,"(41.750211825, -87.674732326)"
FALSE,334,3,7,43,11,1194812,1857891,2016,05-12-2016 15:48,41.76497115,-87.56151132,"(41.764971149, -87.561511321)"
FALSE,2433,24,48,77,11,1166345,1940967,2016,05-12-2016 15:48,41.99359181,-87.66347405,"(41.993591809, -87.663474051)"
FALSE,123,1,2,32,11,,,2014,05-12-2016 15:50,,,
FALSE,1733,17,35,16,11,,,2016,05-12-2016 15:50,,,
FALSE,2535,25,26,22,18,1151631,1913041,2016,05-12-2016 15:50,41.91726396,-87.71833538,"(41.917263956, -87.718335376)"
FALSE,1822,18,27,8,11,,,2016,05-12-2016 15:50,,,
FALSE,113,1,2,32,6,,,2016,05-12-2016 15:50,,,
FALSE,823,8,15,66,3,1156806,1862530,2016,05-12-2016 15:50,41.77855264,-87.70068942,"(41.778552642, -87.700689417)"
FALSE,1411,14,35,21,6,,,2016,05-12-2016 15:50,,,
FALSE,1834,18,42,8,11,,,2013,05-12-2016 15:50,,,
FALSE,423,4,7,48,11,,,2014,05-12-2016 15:50,,,
FALSE,2422,24,49,1,11,,,2015,05-12-2016 15:50,,,
FALSE,114,1,42,32,11,,,2016,05-12-2016 15:50,,,
FALSE,121,1,27,28,6,,,2016,05-12-2016 15:50,,,
FALSE,1021,10,24,29,04B,1152781,1893058,2016,05-12-2016 15:50,41.86240588,-87.7146396,"(41.862405884, -87.714639603)"
FALSE,1414,14,35,22,11,,,2016,05-12-2016 15:50,,,
FALSE,2212,22,19,75,11,,,2016,05-12-2016 15:50,,,
FALSE,414,4,8,46,5,1190611,1851365,2016,05-12-2016 15:50,41.74716566,-87.57711917,"(41.747165655, -87.577119174)"
FALSE,2211,22,19,74,11,,,2016,05-12-2016 15:50,,,
FALSE,113,1,2,32,26,1175988,1898747,2016,05-12-2016 15:50,41.87752634,-87.62927899,"(41.877526344, -87.629278989)"
FALSE,211,2,3,35,6,1176803,1883746,2016,05-12-2016 15:50,41.8363442,-87.62673983,"(41.8363442, -87.626739832)"
FALSE,1533,15,28,25,11,,,2013,05-12-2016 15:50,,,
FALSE,313,3,20,42,3,1183247,1863427,2016,05-12-2016 15:50,41.7804394,-87.60372767,"(41.780439401, -87.603727666)"
FALSE,1713,17,33,14,14,1153007,1931688,2016,05-12-2016 15:50,41.96840553,-87.71278394,"(41.968405527, -87.712783941)"
FALSE,813,8,23,56,14,1146073,1866880,2016,05-12-2016 15:50,41.7906997,-87.73992777,"(41.790699699, -87.739927768)"
FALSE,2412,24,50,2,08A,1153861,1942477,2016,05-12-2016 15:50,41.9979941,-87.70935481,"(41.997994103, -87.709354807)"
FALSE,823,8,16,66,04B,1156956,1864690,2016,05-12-2016 15:50,41.78447697,-87.70008119,"(41.784476966, -87.700081186)"
FALSE,1733,17,33,16,14,1154410,1923929,2016,05-12-2016 15:50,41.94708633,-87.7078334,"(41.947086328, -87.707833401)"
FALSE,411,4,8,45,04B,1188340,1851428,2016,05-12-2016 15:50,41.747393,-87.58543861,"(41.747393001, -87.585438607)"
TRUE,1524,15,37,25,08B,1140833,1906468,2016,05-12-2016 15:50,41.89943253,-87.75816975,"(41.899432526, -87.758169754)"
FALSE,1132,11,24,26,08B,1149812,1897228,2016,05-12-2016 15:50,41.87390705,-87.72543009,"(41.873907046, -87.725430093)"
FALSE,1713,17,39,13,3,1152783,1934036,2016,05-12-2016 15:50,41.97485303,-87.71354512,"(41.974853031, -87.713545123)"
FALSE,1224,12,27,28,6,1167150,1901140,2016,05-12-2016 15:50,41.88428728,-87.66166081,"(41.884287279, -87.661660805)"
FALSE,1234,12,25,31,14,1164492,1889439,2016,05-12-2016 15:50,41.85223538,-87.67175242,"(41.852235377, -87.671752419)"
FALSE,1033,10,12,30,7,1156098,1887071,2016,05-12-2016 15:50,41.84591065,-87.70262471,"(41.845910648, -87.702624707)"
FALSE,1412,14,35,21,6,1152189,1920115,2016,05-12-2016 15:50,41.93666461,-87.71609818,"(41.936664606, -87.716098176)"
FALSE,512,5,9,49,2,,,2014,05/13/2016 03:51:16 PM,,,
FALSE,433,4,10,52,14,1201660,1829983,2016,05-12-2016 15:50,41.68821818,-87.53735791,"(41.688218178, -87.537357913)"
TRUE,512,5,34,49,2,,,2016,05/13/2016 03:51:16 PM,,,
FALSE,1812,18,43,7,7,1172968,1913879,2016,05/13/2016 03:51:16 PM,41.91911684,-87.63991846,"(41.919116842, -87.639918455)"
FALSE,421,4,7,43,11,1195237,1855388,2016,05-12-2016 15:50,41.75809226,-87.56003608,"(41.758092261, -87.560036078)"
